_id,collected_date,reported_date,school_board,school_id,school,municipality,confirmed_student_cases,confirmed_staff_cases,confirmed_unspecified_cases,total_confirmed_cases
1,2021-09-13T00:00:00,2021-09-14T00:00:00,Avon Maitland District School Board,507725,Shakespeare Public School,Stratford,2,0,0,2
2,2021-09-13T00:00:00,2021-09-14T00:00:00,Bruce-Grey Catholic District School Board,732800,St Teresa of Calcutta Catholic School,Brockton,1,0,0,1
3,2021-09-13T00:00:00,2021-09-14T00:00:00,Catholic District School Board of Eastern Ontario,691127,J L Jordan Separate School,Brockville,0,1,0,1
4,2021-09-13T00:00:00,2021-09-14T00:00:00,Catholic District School Board of Eastern Ontario,758787,Sacred Heart of Jesus Separate School,Lanark Highlands,0,1,0,1
5,2021-09-13T00:00:00,2021-09-14T00:00:00,Catholic District School Board of Eastern Ontario,769312,St Andrew's Separate School,South Stormont,2,0,0,2
6,2021-09-13T00:00:00,2021-09-14T00:00:00,Catholic District School Board of Eastern Ontario,814555,St. Mark Catholic School,Prescott,1,0,0,1
7,2021-09-13T00:00:00,2021-09-14T00:00:00,Catholic District School Board of Eastern Ontario,733067,St. Thomas Aquinas Catholic High School,Russell,0,1,0,1
8,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil des écoles publiques de l'Est de l'Ontario,488291,École élémentaire publique Carrefour Jeunesse,Clarence-Rockland,1,0,0,1
9,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil des écoles publiques de l'Est de l'Ontario,412597,École élémentaire publique Charlotte Lemieux,Ottawa,2,0,0,2
10,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil des écoles publiques de l'Est de l'Ontario,417726,École élémentaire publique Des Sentiers,Ottawa,1,0,0,1
11,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil des écoles publiques de l'Est de l'Ontario,302864,École élémentaire publique L'Héritage,Cornwall,1,0,0,1
12,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil des écoles publiques de l'Est de l'Ontario,323187,École élémentaire publique Louis-Riel,Ottawa,1,0,0,1
13,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil des écoles publiques de l'Est de l'Ontario,327445,École élémentaire publique Michaëlle-Jean,Ottawa,6,0,0,6
14,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil des écoles publiques de l'Est de l'Ontario,530457,École élémentaire publique Michel-Dupuis,Ottawa,1,0,0,1
15,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil des écoles publiques de l'Est de l'Ontario,250627,École élémentaire publique Nouvel Horizon,Hawkesbury,1,0,0,1
16,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil des écoles publiques de l'Est de l'Ontario,195774,École élémentaire publique Séraphin-Marion,Ottawa,1,0,0,1
17,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil des écoles publiques de l'Est de l'Ontario,912662,École secondaire publique Gisèle-Lalonde,Ottawa,1,0,0,1
18,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil des écoles publiques de l'Est de l'Ontario,898582,École secondaire publique L'Académie de la Seigneurie,Casselman,1,0,0,1
19,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil des écoles publiques de l'Est de l'Ontario,907464,École secondaire publique L'Héritage,Cornwall,2,0,0,2
20,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire catholique MonAvenir,841308,ÉÉC Saint-Michel,Toronto,0,1,0,1
21,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire catholique Providence,728772,École secondaire catholique l'Essor,Tecumseh,3,0,0,3
22,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire de district catholique de l'Est ontarien,798304,École élémentaire catholique Saint-Isidore,The Nation Municipality,1,0,0,1
23,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire de district catholique de l'Est ontarien,813257,École élémentaire catholique Saint-Joseph (Wendover),Alfred and Plantagenet,1,0,0,1
24,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire de district catholique des Grandes Rivières,835358,École catholique Saint-Michel,Temiskaming Shores,3,0,0,3
25,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire de district catholique du Centre-Est de l'Ontario,705390,École élémentaire catholique De la Découverte,Ottawa,3,0,0,3
26,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire de district catholique du Centre-Est de l'Ontario,703168,École élémentaire catholique Des Pionniers,Ottawa,2,0,0,2
27,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire de district catholique du Centre-Est de l'Ontario,864730,École élémentaire catholique George-Étienne-Cartier,Ottawa,0,1,0,1
28,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire de district catholique du Centre-Est de l'Ontario,725536,École élémentaire catholique La Vérendrye,Ottawa,1,0,0,1
29,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire de district catholique du Centre-Est de l'Ontario,753157,École élémentaire catholique Marius-Barbeau,Ottawa,1,1,0,2
30,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire de district catholique du Centre-Est de l'Ontario,796656,École élémentaire catholique Notre-Place,Ottawa,2,1,0,3
31,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire de district catholique du Centre-Est de l'Ontario,688762,École élémentaire catholique Pierre-Elliott-Trudeau,Ottawa,5,0,0,5
32,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire de district catholique du Centre-Est de l'Ontario,709387,École élémentaire catholique Sainte-Bernadette,Ottawa,2,0,0,2
33,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire de district catholique du Centre-Est de l'Ontario,733402,École élémentaire catholique Sainte-Kateri,Ottawa,2,0,0,2
34,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire de district catholique du Centre-Est de l'Ontario,793027,École élémentaire catholique Saint-François-d'Assise,Ottawa,5,0,0,5
35,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire de district catholique du Centre-Est de l'Ontario,752625,École élémentaire catholique Saint-Rémi,Ottawa,1,0,0,1
36,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire de district catholique du Centre-Est de l'Ontario,752550,École intermédiaire catholique Franco-Cité,Ottawa,1,0,0,1
37,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire de district catholique du Centre-Est de l'Ontario,685986,École intermédiaire catholique Paul-Desmarais,Ottawa,1,0,0,1
38,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire de district catholique du Centre-Est de l'Ontario,751120,École intermédiaire catholique Samuel-Genest,Ottawa,1,0,0,1
39,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire de district catholique du Centre-Est de l'Ontario,695955,École secondaire catholique Collège catholique Samuel-Genest,Ottawa,3,0,0,3
40,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire public du Grand Nord de l'Ontario,242853,École publique Hanmer,Greater Sudbury,1,0,0,1
41,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire Viamonde,447621,École élémentaire Charles-Sauriol,Toronto,1,0,0,1
42,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire Viamonde,165417,École élémentaire Horizon Jeunesse,Mississauga,0,2,0,2
43,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire Viamonde,019735,École élémentaire La Mosaïque,Toronto,2,0,0,2
44,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire Viamonde,191313,École élémentaire La Pommeraie,London,2,1,0,3
45,2021-09-13T00:00:00,2021-09-14T00:00:00,Conseil scolaire Viamonde,925326,École secondaire Roméo Dallaire,Barrie,1,0,0,1
46,2021-09-13T00:00:00,2021-09-14T00:00:00,District School Board of Niagara,505005,Applewood Public School,St. Catharines,0,1,0,1
47,2021-09-13T00:00:00,2021-09-14T00:00:00,District School Board of Niagara,281000,Jacob Beam Public School,Lincoln,1,0,0,1
48,2021-09-13T00:00:00,2021-09-14T00:00:00,District School Board of Niagara,414514,Oakridge Public School,St. Catharines,0,1,0,1
49,2021-09-13T00:00:00,2021-09-14T00:00:00,District School Board of Niagara,455202,Prince of Wales Public School,Thorold,4,0,0,4
50,2021-09-13T00:00:00,2021-09-14T00:00:00,District School Board Ontario North East,361747,W Earle Miller Public School,Timmins,1,0,0,1
51,2021-09-13T00:00:00,2021-09-14T00:00:00,Dufferin-Peel Catholic District School Board,706337,Father Clair Tipping School,Brampton,2,0,0,2
52,2021-09-13T00:00:00,2021-09-14T00:00:00,Dufferin-Peel Catholic District School Board,716405,Holy Family School,Caledon,5,0,0,5
53,2021-09-13T00:00:00,2021-09-14T00:00:00,Dufferin-Peel Catholic District School Board,776092,St Basil School,Mississauga,1,0,0,1
54,2021-09-13T00:00:00,2021-09-14T00:00:00,Dufferin-Peel Catholic District School Board,776742,St Benedict Elementary School,Orangeville,0,1,0,1
55,2021-09-13T00:00:00,2021-09-14T00:00:00,Dufferin-Peel Catholic District School Board,783870,St Christopher School,Mississauga,1,0,0,1
56,2021-09-13T00:00:00,2021-09-14T00:00:00,Dufferin-Peel Catholic District School Board,807712,St. Daniel Comboni Catholic Elementary School,Brampton,1,0,0,1
57,2021-09-13T00:00:00,2021-09-14T00:00:00,Dufferin-Peel Catholic District School Board,797316,St Herbert School,Mississauga,1,0,0,1
58,2021-09-13T00:00:00,2021-09-14T00:00:00,Dufferin-Peel Catholic District School Board,864570,St. Michael Catholic Secondary School,Caledon,0,3,0,3
59,2021-09-13T00:00:00,2021-09-14T00:00:00,Durham Catholic District School Board,803057,St John Bosco Catholic School,Oshawa,1,0,0,1
60,2021-09-13T00:00:00,2021-09-14T00:00:00,Durham Catholic District School Board,762733,St Josephine Bakhita Catholic Elementary School,Ajax,1,0,0,1
61,2021-09-13T00:00:00,2021-09-14T00:00:00,Durham Catholic District School Board,818844,St Leo Catholic School,Whitby,2,0,0,2
62,2021-09-13T00:00:00,2021-09-14T00:00:00,Durham District School Board,092886,Vimy Ridge Public School,Ajax,0,1,0,1
63,2021-09-13T00:00:00,2021-09-14T00:00:00,Greater Essex County District School Board,041947,Bellewood Public School,Windsor,1,0,0,1
64,2021-09-13T00:00:00,2021-09-14T00:00:00,Greater Essex County District School Board,134880,David Maxwell Public School,Windsor,8,0,0,8
65,2021-09-13T00:00:00,2021-09-14T00:00:00,Greater Essex County District School Board,164690,Eastwood Public School,Windsor,1,0,0,1
66,2021-09-13T00:00:00,2021-09-14T00:00:00,Greater Essex County District School Board,909440,Essex District High School,Essex,0,1,0,1
67,2021-09-13T00:00:00,2021-09-14T00:00:00,Greater Essex County District School Board,922188,Leamington District Secondary School,Leamington,1,0,0,1
68,2021-09-13T00:00:00,2021-09-14T00:00:00,Greater Essex County District School Board,462098,Queen Elizabeth Public School,Leamington,4,0,0,4
69,2021-09-13T00:00:00,2021-09-14T00:00:00,Greater Essex County District School Board,574155,Queen Victoria Public School,Windsor,1,0,0,1
70,2021-09-13T00:00:00,2021-09-14T00:00:00,Greater Essex County District School Board,939765,Sandwich Secondary School,Lasalle,1,0,0,1
71,2021-09-13T00:00:00,2021-09-14T00:00:00,Greater Essex County District School Board,498513,Sandwich West Public School,Lasalle,1,0,0,1
72,2021-09-13T00:00:00,2021-09-14T00:00:00,Greater Essex County District School Board,526703,Southwood Public School,Windsor,4,0,0,4
73,2021-09-13T00:00:00,2021-09-14T00:00:00,Greater Essex County District School Board,243524,Talbot Trail Public School,Windsor,1,0,0,1
74,2021-09-13T00:00:00,2021-09-14T00:00:00,Greater Essex County District School Board,949612,Vincent Massey Secondary School,Windsor,2,0,0,2
75,2021-09-13T00:00:00,2021-09-14T00:00:00,Greater Essex County District School Board,147362,West Gate Public School,Windsor,0,1,0,1
76,2021-09-13T00:00:00,2021-09-14T00:00:00,Greater Essex County District School Board,918806,Westview Freedom Academy Secondary School,Windsor,1,0,0,1
77,2021-09-13T00:00:00,2021-09-14T00:00:00,Greater Essex County District School Board,950009,W. F. Herman Academy Secondary School,Windsor,1,0,0,1
78,2021-09-13T00:00:00,2021-09-14T00:00:00,Halton Catholic District School Board,696392,St. Francis of Xavier Catholic Secondary School,Milton,1,0,0,1
79,2021-09-13T00:00:00,2021-09-14T00:00:00,Halton Catholic District School Board,798010,St. Ignatius of Loyola Catholic Secondary School,Oakville,0,1,0,1
80,2021-09-13T00:00:00,2021-09-14T00:00:00,Halton Catholic District School Board,848484,St. Raphael Catholic Elementary School,Burlington,1,0,0,1
81,2021-09-13T00:00:00,2021-09-14T00:00:00,Halton Catholic District School Board,794978,St. Scholastica Catholic Elementary School,Milton,2,0,0,2
82,2021-09-13T00:00:00,2021-09-14T00:00:00,Halton District School Board,890332,Acton District High School,Halton Hills,1,0,0,1
83,2021-09-13T00:00:00,2021-09-14T00:00:00,Halton District School Board,070777,Burlington Central Elementary School,Burlington,2,0,0,2
84,2021-09-13T00:00:00,2021-09-14T00:00:00,Halton District School Board,967740,Craig Kielburger Secondary School,Milton,0,1,0,1
85,2021-09-13T00:00:00,2021-09-14T00:00:00,Halton District School Board,111600,Hawthorne Village Public School,Milton,2,0,0,2
86,2021-09-13T00:00:00,2021-09-14T00:00:00,Halton District School Board,445193,Pineland Public School,Burlington,1,0,0,1
87,2021-09-13T00:00:00,2021-09-14T00:00:00,Halton District School Board,310777,P. L. Robertson Public School,Milton,1,0,0,1
88,2021-09-13T00:00:00,2021-09-14T00:00:00,Halton District School Board,515353,Sir Ernest Macmillan Public School,Burlington,0,1,0,1
89,2021-09-13T00:00:00,2021-09-14T00:00:00,Halton District School Board,369253,Viola Desmond Public School,Milton,1,0,0,1
90,2021-09-13T00:00:00,2021-09-14T00:00:00,Hamilton-Wentworth Catholic District School Board,689386,Bishop Tonnos Catholic Secondary School,Hamilton,1,0,0,1
91,2021-09-13T00:00:00,2021-09-14T00:00:00,Hamilton-Wentworth Catholic District School Board,690279,Blessed Sacrament Catholic Elementary School,Hamilton,1,0,0,1
92,2021-09-13T00:00:00,2021-09-14T00:00:00,Hamilton-Wentworth Catholic District School Board,825892,St. Gabriel Catholic Elementary School,Hamilton,1,0,0,1
93,2021-09-13T00:00:00,2021-09-14T00:00:00,Hamilton-Wentworth Catholic District School Board,799530,St. James the Apostle Catholic Elementary School,Hamilton,0,2,0,2
94,2021-09-13T00:00:00,2021-09-14T00:00:00,Hamilton-Wentworth Catholic District School Board,694134,St. John Henry Newman Catholic Secondary School,Hamilton,1,0,0,1
95,2021-09-13T00:00:00,2021-09-14T00:00:00,Hamilton-Wentworth Catholic District School Board,773786,St. Thérèse of Lisieux Catholic Elementary School,Hamilton,0,1,0,1
96,2021-09-13T00:00:00,2021-09-14T00:00:00,Hamilton-Wentworth Catholic District School Board,855685,St. Thomas More Catholic Secondary School,Hamilton,3,0,0,3
97,2021-09-13T00:00:00,2021-09-14T00:00:00,Hamilton-Wentworth District School Board,488921,Dr. J. Edgar Davey (New) Elementary Public School,Hamilton,0,1,0,1
98,2021-09-13T00:00:00,2021-09-14T00:00:00,Hamilton-Wentworth District School Board,303755,Lake Avenue Public School,Hamilton,0,1,0,1
99,2021-09-13T00:00:00,2021-09-14T00:00:00,Hamilton-Wentworth District School Board,484199,Ridgemount Junior Public School,Hamilton,1,0,0,1
100,2021-09-13T00:00:00,2021-09-14T00:00:00,Hamilton-Wentworth District School Board,516244,Sir Wilfrid Laurier Public School,Hamilton,1,0,0,1
101,2021-09-13T00:00:00,2021-09-14T00:00:00,Hamilton-Wentworth District School Board,548022,Tapleytown Public School,Hamilton,0,1,0,1
102,2021-09-13T00:00:00,2021-09-14T00:00:00,Hastings & Prince Edward District School Board,244600,Harmony Public School,Belleville,1,0,0,1
103,2021-09-13T00:00:00,2021-09-14T00:00:00,Huron Perth Catholic District School Board,832545,St Michael Catholic Secondary School,Stratford,1,0,0,1
104,2021-09-13T00:00:00,2021-09-14T00:00:00,Huron-Superior Catholic District School Board,826901,St Mary's French Immersion Catholic School,Sault Ste. Marie,1,0,0,1
105,2021-09-13T00:00:00,2021-09-14T00:00:00,Kawartha Pine Ridge District School Board,449510,Kaawaate East City Public School Elementary Public School,Peterborough,0,1,0,1
106,2021-09-13T00:00:00,2021-09-14T00:00:00,Kawartha Pine Ridge District School Board,403350,North Shore Public School,Otonabee-South Monaghan,1,0,0,1
107,2021-09-13T00:00:00,2021-09-14T00:00:00,Kawartha Pine Ridge District School Board,947563,Thomas A Stewart Secondary School,Peterborough,1,0,0,1
108,2021-09-13T00:00:00,2021-09-14T00:00:00,Kawartha Pine Ridge District School Board,587443,Waverley Public School,Clarington,2,0,0,2
109,2021-09-13T00:00:00,2021-09-14T00:00:00,Lakehead District School Board,952087,Westgate Collegiate and Vocational Institute,Thunder Bay,1,0,0,1
110,2021-09-13T00:00:00,2021-09-14T00:00:00,Lambton Kent District School Board,919322,Chatham-Kent Secondary School,Chatham-Kent,1,0,0,1
111,2021-09-13T00:00:00,2021-09-14T00:00:00,Lambton Kent District School Board,118583,Colonel Cameron Public School,St. Clair,0,1,0,1
112,2021-09-13T00:00:00,2021-09-14T00:00:00,Lambton Kent District School Board,918938,John McGregor Secondary School,Chatham-Kent,2,0,0,2
113,2021-09-13T00:00:00,2021-09-14T00:00:00,Lambton Kent District School Board,356026,McNaughton Ave Public School,Chatham-Kent,2,0,0,2
114,2021-09-13T00:00:00,2021-09-14T00:00:00,Lambton Kent District School Board,462870,Queen Elizabeth II P Public School,Petrolia,1,0,0,1
115,2021-09-13T00:00:00,2021-09-14T00:00:00,Lambton Kent District School Board,548707,Tecumseh Public School,Chatham-Kent,1,0,0,1
116,2021-09-13T00:00:00,2021-09-14T00:00:00,Lambton Kent District School Board,572853,Victor Lauriston Public School,Chatham-Kent,2,0,0,2
117,2021-09-13T00:00:00,2021-09-14T00:00:00,Limestone District School Board,514721,John Graves Simcoe Public School,Kingston,1,0,0,1
118,2021-09-13T00:00:00,2021-09-14T00:00:00,London District Catholic School Board,733032,Mother Teresa Catholic Secondary School,London,0,4,0,4
119,2021-09-13T00:00:00,2021-09-14T00:00:00,Near North District School Board,420428,Parry Sound Public School School,Parry Sound,2,0,0,2
120,2021-09-13T00:00:00,2021-09-14T00:00:00,Niagara Catholic District School Board,786349,St Denis Catholic Elementary School,St. Catharines,0,1,0,1
121,2021-09-13T00:00:00,2021-09-14T00:00:00,Niagara Catholic District School Board,715166,St John Bosco Catholic Elementary School,Port Colborne,1,0,0,1
122,2021-09-13T00:00:00,2021-09-14T00:00:00,Niagara Catholic District School Board,803766,St John Catholic Elementary School,Lincoln,1,0,0,1
123,2021-09-13T00:00:00,2021-09-14T00:00:00,Niagara Catholic District School Board,852910,St Theresa Catholic Elementary School,St. Catharines,1,0,0,1
124,2021-09-13T00:00:00,2021-09-14T00:00:00,Nipissing-Parry Sound Catholic District School Board,733172,Mother St Bride School,North Bay,1,0,0,1
125,2021-09-13T00:00:00,2021-09-14T00:00:00,Nipissing-Parry Sound Catholic District School Board,763659,St Joseph-Scollard Hall Secondary School,North Bay,1,0,0,1
126,2021-09-13T00:00:00,2021-09-14T00:00:00,Northwest Catholic District School Board,742309,Our Lady of the Way,Morley,1,0,0,1
127,2021-09-13T00:00:00,2021-09-14T00:00:00,Ottawa-Carleton District School Board,177008,Elmdale Public School,Ottawa,2,0,0,2
128,2021-09-13T00:00:00,2021-09-14T00:00:00,Ottawa-Carleton District School Board,037699,Le Phare Elementary School,Ottawa,1,0,0,1
129,2021-09-13T00:00:00,2021-09-14T00:00:00,Ottawa-Carleton District School Board,922960,Lisgar Collegiate Institute,Ottawa,1,0,0,1
130,2021-09-13T00:00:00,2021-09-14T00:00:00,Ottawa-Carleton District School Board,129690,Maple Ridge Elementary School,Ottawa,0,1,0,1
131,2021-09-13T00:00:00,2021-09-14T00:00:00,Ottawa Catholic School Board,809020,Notre Dame High School,Ottawa,1,0,0,1
132,2021-09-13T00:00:00,2021-09-14T00:00:00,Ottawa Catholic School Board,749168,Our Lady of Victory Elementary School,Ottawa,1,0,0,1
133,2021-09-13T00:00:00,2021-09-14T00:00:00,Ottawa Catholic School Board,843296,St Peter High School,Ottawa,2,0,0,2
134,2021-09-13T00:00:00,2021-09-14T00:00:00,Ottawa Catholic School Board,847313,St Pius X High School,Ottawa,0,1,0,1
135,2021-09-13T00:00:00,2021-09-14T00:00:00,Ottawa Catholic School Board,689130,St. Rose of Lima Elementary School,Ottawa,1,0,0,1
136,2021-09-13T00:00:00,2021-09-14T00:00:00,Peel District School Board,071188,Burnhamthorpe Public School,Mississauga,4,0,0,4
137,2021-09-13T00:00:00,2021-09-14T00:00:00,Peel District School Board,917559,Humberview Secondary School,Caledon,1,0,0,1
138,2021-09-13T00:00:00,2021-09-14T00:00:00,Peel District School Board,005797,James Bolton Public School,Caledon,2,0,0,2
139,2021-09-13T00:00:00,2021-09-14T00:00:00,Peel District School Board,297682,Kingswood Drive Public School,Brampton,0,1,0,1
140,2021-09-13T00:00:00,2021-09-14T00:00:00,Peel District School Board,380164,Munden Park Public School,Mississauga,3,0,0,3
141,2021-09-13T00:00:00,2021-09-14T00:00:00,Peel District School Board,948187,T. L. Kennedy Secondary School,Mississauga,0,1,0,1
142,2021-09-13T00:00:00,2021-09-14T00:00:00,Peel District School Board,578835,Vista Heights Public School,Mississauga,1,0,0,1
143,2021-09-13T00:00:00,2021-09-14T00:00:00,Peel District School Board,600091,Westervelts Corners Public School,Brampton,1,0,0,1
144,2021-09-13T00:00:00,2021-09-14T00:00:00,Peel District School Board,604780,Whitehorn Public School,Mississauga,1,0,0,1
145,2021-09-13T00:00:00,2021-09-14T00:00:00,Peterborough Victoria Northum Clarington Catholic District School Board,731358,Monsignor Leo Cleary Catholic Elementary School,Clarington,0,1,0,1
146,2021-09-13T00:00:00,2021-09-14T00:00:00,Rainy River District School Board,141518,Donald Young Public School,Emo,2,0,0,2
147,2021-09-13T00:00:00,2021-09-14T00:00:00,Simcoe County District School Board,003131,Admiral Collingwood Elementary School,Collingwood,1,0,0,1
148,2021-09-13T00:00:00,2021-09-14T00:00:00,Simcoe County District School Board,186666,Alliston Union Public School,New Tecumseth,1,0,0,1
149,2021-09-13T00:00:00,2021-09-14T00:00:00,Simcoe County District School Board,902551,Collingwood Collegiate Institute,Collingwood,1,0,0,1
150,2021-09-13T00:00:00,2021-09-14T00:00:00,Simcoe County District School Board,160172,East Oro Public School,Oro-Medonte,1,0,0,1
151,2021-09-13T00:00:00,2021-09-14T00:00:00,Simcoe County District School Board,902636,Nottawasaga Pines Secondary School,Essa,1,0,0,1
152,2021-09-13T00:00:00,2021-09-14T00:00:00,Simcoe Muskoka Catholic District School Board,808007,Saint Gabriel the Archangel Catholic School,Barrie,3,0,0,3
153,2021-09-13T00:00:00,2021-09-14T00:00:00,Simcoe Muskoka Catholic District School Board,824690,St. Marie of the Incarnation Separate School,Bradford West Gwillimbury,1,0,0,1
154,2021-09-13T00:00:00,2021-09-14T00:00:00,St Clair Catholic District School Board,771295,St Anne Catholic School,Chatham-Kent,1,0,0,1
155,2021-09-13T00:00:00,2021-09-14T00:00:00,St Clair Catholic District School Board,773757,St Matthew Catholic School,Sarnia,1,0,0,1
156,2021-09-13T00:00:00,2021-09-14T00:00:00,St Clair Catholic District School Board,846015,St Philip Catholic School,Petrolia,1,0,0,1
157,2021-09-13T00:00:00,2021-09-14T00:00:00,Thames Valley District School Board,902420,College Avenue Secondary School,Woodstock,0,1,0,1
158,2021-09-13T00:00:00,2021-09-14T00:00:00,Thames Valley District School Board,257737,Hillcrest Public School,London,1,0,0,1
159,2021-09-13T00:00:00,2021-09-14T00:00:00,Thames Valley District School Board,000469,Lambeth Public School,London,0,1,0,1
160,2021-09-13T00:00:00,2021-09-14T00:00:00,Thames Valley District School Board,351466,McGillivray Central School,North Middlesex,1,0,0,1
161,2021-09-13T00:00:00,2021-09-14T00:00:00,Thames Valley District School Board,941743,Sir Frederick Banting Secondary School,London,1,0,0,1
162,2021-09-13T00:00:00,2021-09-14T00:00:00,Toronto Catholic District School Board,719528,Holy Rosary Catholic School,Toronto,0,1,0,1
163,2021-09-13T00:00:00,2021-09-14T00:00:00,Toronto Catholic District School Board,723428,Jean Vanier Catholic Secondary School,Toronto,1,0,0,1
164,2021-09-13T00:00:00,2021-09-14T00:00:00,Toronto Catholic District School Board,780880,St Brigid Catholic School,Toronto,1,0,0,1
165,2021-09-13T00:00:00,2021-09-14T00:00:00,Toronto Catholic District School Board,859036,St Wilfrid Catholic School,Toronto,0,1,0,1
166,2021-09-13T00:00:00,2021-09-14T00:00:00,Toronto District School Board,287801,Alvin Curling Public School,Toronto,1,0,0,1
167,2021-09-13T00:00:00,2021-09-14T00:00:00,Toronto District School Board,050679,Blake Street Junior Public School,Toronto,1,0,0,1
168,2021-09-13T00:00:00,2021-09-14T00:00:00,Toronto District School Board,922315,Leaside High School,Toronto,1,0,0,1
169,2021-09-13T00:00:00,2021-09-14T00:00:00,Toronto District School Board,495506,Ryerson Community School Junior Senior,Toronto,1,0,0,1
170,2021-09-13T00:00:00,2021-09-14T00:00:00,Toronto District School Board,941972,Sir Oliver Mowat Collegiate Institute,Toronto,1,0,0,1
171,2021-09-13T00:00:00,2021-09-14T00:00:00,Toronto District School Board,531022,St Margaret's Public School,Toronto,1,0,0,1
172,2021-09-13T00:00:00,2021-09-14T00:00:00,Trillium Lakelands District School Board,278211,Irwin Memorial Public School,Lake of Bays,2,0,0,2
173,2021-09-13T00:00:00,2021-09-14T00:00:00,Upper Canada District School Board,935425,Rockland District High School,Clarence-Rockland,1,0,0,1
174,2021-09-13T00:00:00,2021-09-14T00:00:00,Upper Canada District School Board,167126,South Edwardsburg Public School,Edwardsburgh/Cardinal,1,0,0,1
175,2021-09-13T00:00:00,2021-09-14T00:00:00,Upper Canada District School Board,540056,St Lawrence Intermediate School,Cornwall,1,0,0,1
176,2021-09-13T00:00:00,2021-09-14T00:00:00,Upper Canada District School Board,944670,St Lawrence Secondary School,Cornwall,1,0,0,1
177,2021-09-13T00:00:00,2021-09-14T00:00:00,Upper Canada District School Board,949094,Vankleek Hill Collegiate Institute,Champlain,1,0,0,1
178,2021-09-13T00:00:00,2021-09-14T00:00:00,Upper Canada District School Board,578444,Viscount Alexander Public School,Cornwall,0,1,0,1
179,2021-09-13T00:00:00,2021-09-14T00:00:00,Upper Grand District School Board,057380,Brant Avenue Public School,Guelph,0,0,1,1
180,2021-09-13T00:00:00,2021-09-14T00:00:00,Upper Grand District School Board,166472,Edward Johnson Public School,Guelph,0,0,1,1
181,2021-09-13T00:00:00,2021-09-14T00:00:00,Upper Grand District School Board,178969,Elora Public School,Centre Wellington,0,0,3,3
182,2021-09-13T00:00:00,2021-09-14T00:00:00,Upper Grand District School Board,909050,Erin District High School,Erin,0,0,4,4
183,2021-09-13T00:00:00,2021-09-14T00:00:00,Upper Grand District School Board,282324,J Douglas Hogarth Public School,Centre Wellington,0,0,1,1
184,2021-09-13T00:00:00,2021-09-14T00:00:00,Upper Grand District School Board,477416,John Galt Public School,Guelph,0,0,1,1
185,2021-09-13T00:00:00,2021-09-14T00:00:00,Upper Grand District School Board,586866,Ken Danby Public School,Guelph,0,0,1,1
186,2021-09-13T00:00:00,2021-09-14T00:00:00,Upper Grand District School Board,452491,Primrose Elementary School,Mulmur,0,0,1,1
187,2021-09-13T00:00:00,2021-09-14T00:00:00,Upper Grand District School Board,497193,Salem Public School,Centre Wellington,0,0,1,1
188,2021-09-13T00:00:00,2021-09-14T00:00:00,Upper Grand District School Board,590665,Waverley Drive Public School,Guelph,0,0,3,3
189,2021-09-13T00:00:00,2021-09-14T00:00:00,Waterloo Catholic District School Board,718920,Holy Rosary Catholic Elementary School,Waterloo,1,0,0,1
